TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS1_SED_1_FLUX [10^-3 kg s^-1],NS1_SED_2_FLUX [10^-3 kg s^-1],NS1_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS1_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_SED_1_FLUX [10^-3 kg s^-1],NS2_SED_2_FLUX [10^-3 kg s^-1],NS2_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS2_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1],NS3_FLOW [m^3 s^-1],NS3_SALT_FLUX [psu m^3 s^-1],NS3_TEMP_FLUX [degrees celsius m^3 s^-1],NS3_SED_1_FLUX [10^-3 kg s^-1],NS3_SED_2_FLUX [10^-3 kg s^-1],NS3_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS3_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1]
15/06/2013 00:00:02, -0.3645624E+05, -0.1287230E+07, -0.7981820E+06, -0.1822095E-01,  0.1363079E+04,  0.0000000E+00,  0.0000000E+00, -0.9563777E+00, -0.3535667E+02, -0.1474471E+02,  0.6517133E-14, -0.1723205E+00,  0.0000000E+00,  0.0000000E+00, -0.3055322E+02, -0.9686133E+03, -0.5186979E+03, -0.8324219E-12,  0.1787099E-09,  0.0000000E+00,  0.0000000E+00
15/06/2013 01:00:07, -0.2584581E+05, -0.9121094E+06, -0.5745294E+06, -0.2056131E-01,  0.1374526E+04,  0.0000000E+00,  0.0000000E+00,  0.9833832E+01,  0.3225855E+03,  0.1585355E+03,  0.2317434E-14, -0.2943778E-01,  0.0000000E+00,  0.0000000E+00, -0.1458079E+03, -0.4736658E+04, -0.2507688E+04, -0.9126422E-13,  0.1449630E-10,  0.0000000E+00,  0.0000000E+00
15/06/2013 02:00:03, -0.2688875E+05, -0.9491971E+06, -0.5954782E+06, -0.2180778E-01,  0.1358857E+04,  0.0000000E+00,  0.0000000E+00,  0.4945693E+01,  0.1610324E+03,  0.7989932E+02,  0.5485261E-14, -0.3210955E-01,  0.0000000E+00,  0.0000000E+00, -0.2528838E+03, -0.8219551E+04, -0.4349370E+04, -0.4775079E-13,  0.2414634E-11,  0.0000000E+00,  0.0000000E+00
15/06/2013 03:00:03, -0.2757104E+05, -0.9734162E+06, -0.6083682E+06, -0.2255133E-01,  0.1336450E+04,  0.0000000E+00,  0.0000000E+00,  0.4455490E+01,  0.1446036E+03,  0.7207593E+02,  0.7486183E-14, -0.2525264E-01,  0.0000000E+00,  0.0000000E+00, -0.2203689E+03, -0.7163879E+04, -0.3789692E+04, -0.3077345E-13,  0.3347106E-12,  0.0000000E+00,  0.0000000E+00
15/06/2013 04:00:01, -0.2570571E+05, -0.9076020E+06, -0.5659924E+06, -0.2303339E-01,  0.1309516E+04,  0.0000000E+00,  0.0000000E+00,  0.6367017E+01,  0.2078766E+03,  0.1027413E+03,  0.7287347E-14, -0.1450566E-01,  0.0000000E+00,  0.0000000E+00, -0.2358956E+03, -0.7669451E+04, -0.4056082E+04, -0.1403958E-13,  0.1825357E-13,  0.0000000E+00,  0.0000000E+00
15/06/2013 05:00:03, -0.2701532E+05, -0.9539490E+06, -0.5918172E+06, -0.2350714E-01,  0.1286308E+04,  0.0000000E+00,  0.0000000E+00,  0.4613194E+01,  0.1497783E+03,  0.7458305E+02,  0.9844369E-14, -0.1253295E-01,  0.0000000E+00,  0.0000000E+00, -0.1921255E+03, -0.6246962E+04, -0.3302937E+04, -0.9766604E-14,  0.2397175E-14,  0.0000000E+00,  0.0000000E+00
15/06/2013 06:00:05, -0.2122057E+05, -0.7488230E+06, -0.4716808E+06, -0.2481743E-01,  0.1260694E+04,  0.0000000E+00,  0.0000000E+00,  0.2120467E+01,  0.6706293E+02,  0.3464897E+02,  0.1337890E-13, -0.1179857E-01,  0.0000000E+00,  0.0000000E+00, -0.1260819E+03, -0.4099913E+04, -0.2167245E+04, -0.9672801E-14,  0.8860986E-15,  0.0000000E+00,  0.0000000E+00
15/06/2013 07:00:02, -0.2225157E+05, -0.7847908E+06, -0.4996162E+06, -0.2610977E-01,  0.1214502E+04,  0.0000000E+00,  0.0000000E+00, -0.8357816E+00, -0.3102053E+02, -0.1209846E+02,  0.1655229E-13, -0.1037088E-01,  0.0000000E+00,  0.0000000E+00, -0.1842183E+02, -0.5991079E+03, -0.3168743E+03, -0.1340659E-13,  0.1051111E-14,  0.0000000E+00,  0.0000000E+00
15/06/2013 08:00:02, -0.2242775E+05, -0.7904329E+06, -0.5101464E+06, -0.2744744E-01,  0.1170072E+04,  0.0000000E+00,  0.0000000E+00,  0.3549932E+01,  0.1144502E+03,  0.5791945E+02,  0.1210460E-13, -0.5216985E-02,  0.0000000E+00,  0.0000000E+00, -0.3204427E+02, -0.1042219E+04, -0.5510878E+03, -0.1877989E-13,  0.3441922E-13,  0.0000000E+00,  0.0000000E+00
15/06/2013 09:00:05,  0.9120510E+03,  0.3580285E+05, -0.2927061E+05, -0.2912625E-01,  0.1148937E+04,  0.0000000E+00,  0.0000000E+00,  0.2258914E+01,  0.7164339E+02,  0.3709487E+02,  0.1310158E-13, -0.4148359E-02,  0.0000000E+00,  0.0000000E+00, -0.6513017E+02, -0.2118469E+04, -0.1119182E+04, -0.2326478E-13,  0.2489926E-12,  0.0000000E+00,  0.0000000E+00
15/06/2013 10:00:00, -0.3701869E+04, -0.1266400E+06, -0.1353892E+06, -0.2943269E-01,  0.1075482E+04,  0.0000000E+00,  0.0000000E+00,  0.2889946E+01,  0.9248164E+02,  0.4717463E+02,  0.1226618E-13, -0.2817405E-02,  0.0000000E+00,  0.0000000E+00, -0.6015739E+02, -0.1956872E+04, -0.1033373E+04, -0.5329698E-13,  0.1109230E-11,  0.0000000E+00,  0.0000000E+00
15/06/2013 11:00:06, -0.4660417E+04, -0.1597620E+06, -0.1649949E+06, -0.3007399E-01,  0.1015724E+04,  0.0000000E+00,  0.0000000E+00,  0.7793263E+01,  0.2550028E+03,  0.1255188E+03,  0.7397739E-14, -0.1197032E-02,  0.0000000E+00,  0.0000000E+00, -0.1724433E+03, -0.5609923E+04, -0.2961390E+04, -0.8565511E-13,  0.1235702E-11,  0.0000000E+00,  0.0000000E+00
15/06/2013 12:00:10,  0.2277063E+05,  0.8111463E+06,  0.4014724E+06, -0.3147731E-01,  0.9911951E+03,  0.0000000E+00,  0.0000000E+00, -0.2486939E+00, -0.1166289E+02, -0.3255753E+01,  0.1471222E-13, -0.1940326E-02,  0.0000000E+00,  0.0000000E+00, -0.1149338E+03, -0.3739356E+04, -0.1973328E+04, -0.1005019E-12,  0.5318302E-12,  0.0000000E+00,  0.0000000E+00
15/06/2013 13:00:00,  0.1572567E+05,  0.5626559E+06,  0.2434981E+06, -0.3116663E-01,  0.9151941E+03,  0.0000000E+00,  0.0000000E+00,  0.1468107E+02,  0.4827447E+03,  0.2353636E+03,  0.2051096E-14, -0.2407139E-03,  0.0000000E+00,  0.0000000E+00, -0.2276406E+03, -0.7406900E+04, -0.3907934E+04, -0.1141888E-12,  0.2206128E-12,  0.0000000E+00,  0.0000000E+00
15/06/2013 14:00:07,  0.1619944E+05,  0.5801229E+06,  0.2430201E+06, -0.3128348E-01,  0.8612647E+03,  0.0000000E+00,  0.0000000E+00,  0.2663408E+01,  0.8583323E+02,  0.4266593E+02,  0.9166290E-14, -0.5893661E-03,  0.0000000E+00,  0.0000000E+00, -0.2487858E+03, -0.8095641E+04, -0.4270230E+04, -0.7541080E-13,  0.1877883E-13,  0.0000000E+00,  0.0000000E+00
15/06/2013 15:00:09,  0.4113589E+05,  0.1462378E+07,  0.7626332E+06, -0.3151921E-01,  0.8724248E+03,  0.0000000E+00,  0.0000000E+00, -0.2077595E+01, -0.7193604E+02, -0.3359254E+02,  0.1391807E-13, -0.7968131E-03,  0.0000000E+00,  0.0000000E+00, -0.1075601E+03, -0.3500379E+04, -0.1845750E+04, -0.8158494E-13,  0.8458873E-14,  0.0000000E+00,  0.0000000E+00
15/06/2013 16:00:05,  0.3378070E+05,  0.1202343E+07,  0.6045311E+06, -0.3035924E-01,  0.8672900E+03,  0.0000000E+00,  0.0000000E+00,  0.3926921E-01, -0.2416702E+01,  0.1864738E+00,  0.1390619E-13, -0.6774132E-03,  0.0000000E+00,  0.0000000E+00, -0.5804930E+02, -0.1889304E+04, -0.9959268E+03, -0.1153383E-12,  0.7629570E-14,  0.0000000E+00,  0.0000000E+00
15/06/2013 17:00:02,  0.3473305E+05,  0.1236202E+07,  0.6196545E+06, -0.2982306E-01,  0.8904489E+03,  0.0000000E+00,  0.0000000E+00, -0.2152413E+01, -0.7532378E+02, -0.3483995E+02,  0.1514657E-13, -0.6594281E-03,  0.0000000E+00,  0.0000000E+00, -0.1446380E+02, -0.4708058E+03, -0.2480828E+03, -0.1646613E-12,  0.4293281E-13,  0.0000000E+00,  0.0000000E+00
15/06/2013 18:00:01,  0.2891672E+05,  0.1030334E+07,  0.4967740E+06, -0.2804178E-01,  0.8670473E+03,  0.0000000E+00,  0.0000000E+00, -0.8922585E+01, -0.3004178E+03, -0.1427662E+03,  0.1869157E-13, -0.7898999E-03,  0.0000000E+00,  0.0000000E+00,  0.1076177E+03,  0.3507309E+04,  0.1847511E+04, -0.7260611E-11,  0.1858296E-09,  0.0000000E+00,  0.0000000E+00
15/06/2013 19:00:09,  0.2818536E+05,  0.1004360E+07,  0.4810447E+06, -0.2630272E-01,  0.8278540E+03,  0.0000000E+00,  0.0000000E+00, -0.1683876E+01, -0.5992152E+02, -0.2663608E+02,  0.1228159E-13, -0.4174549E-03,  0.0000000E+00,  0.0000000E+00,  0.8693039E+02,  0.2872474E+04,  0.1506081E+04, -0.5293427E-11,  0.2202004E-08,  0.0000000E+00,  0.0000000E+00
15/06/2013 20:00:06,  0.2968447E+05,  0.1057340E+07,  0.5114976E+06, -0.2446364E-01,  0.7858793E+03,  0.0000000E+00,  0.0000000E+00, -0.5265967E+01, -0.1786315E+03, -0.8390129E+02,  0.1233253E-13, -0.3386622E-03,  0.0000000E+00,  0.0000000E+00,  0.1230770E+03,  0.4104745E+04,  0.2139510E+04, -0.3163093E-11,  0.6210529E-08,  0.0000000E+00,  0.0000000E+00
15/06/2013 21:00:00, -0.1012532E+05, -0.3505609E+06, -0.3276369E+06, -0.2217833E-01,  0.6921811E+03,  0.0000000E+00,  0.0000000E+00, -0.4826406E+01, -0.1640684E+03, -0.7603792E+02,  0.1098921E-13, -0.2312291E-03,  0.0000000E+00,  0.0000000E+00,  0.1614771E+03,  0.5419514E+04,  0.2800234E+04, -0.1873007E-11,  0.1281984E-07,  0.0000000E+00,  0.0000000E+00
15/06/2013 22:00:01, -0.1754100E+04, -0.5445034E+05, -0.1524648E+06, -0.2232188E-01,  0.6749322E+03,  0.0000000E+00,  0.0000000E+00,  0.2755117E+01,  0.8809132E+02,  0.4472476E+02,  0.6134838E-14, -0.8360653E-04,  0.0000000E+00,  0.0000000E+00,  0.4546979E+02,  0.1562251E+04,  0.7963823E+03, -0.9418779E-12,  0.8205992E-08,  0.0000000E+00,  0.0000000E+00
15/06/2013 23:00:09, -0.5428852E+03, -0.1156220E+05, -0.1275287E+06, -0.2181239E-01,  0.6423514E+03,  0.0000000E+00,  0.0000000E+00,  0.4662879E+01,  0.1518118E+03,  0.7503253E+02,  0.4383019E-14, -0.3619250E-04,  0.0000000E+00,  0.0000000E+00, -0.8190893E+02, -0.2640251E+04, -0.1397958E+04, -0.4121046E-12,  0.2577172E-08,  0.0000000E+00,  0.0000000E+00
16/06/2013 00:00:07, -0.3594161E+05, -0.1263178E+07, -0.8754589E+06, -0.2020185E-01,  0.6036685E+03,  0.0000000E+00,  0.0000000E+00,  0.2626636E+01,  0.8454962E+02,  0.4255669E+02,  0.4669539E-14, -0.2480562E-04,  0.0000000E+00,  0.0000000E+00, -0.1342567E+03, -0.4359084E+04, -0.2297656E+04, -0.2746431E-12,  0.9538816E-09,  0.0000000E+00,  0.0000000E+00
16/06/2013 01:00:03, -0.2637418E+05, -0.9245200E+06, -0.6763395E+06, -0.2060612E-01,  0.6627347E+03,  0.0000000E+00,  0.0000000E+00,  0.6143623E+01,  0.2013773E+03,  0.9850093E+02,  0.2319342E-14, -0.7694686E-05,  0.0000000E+00,  0.0000000E+00, -0.2385488E+03, -0.7768198E+04, -0.4086635E+04, -0.4001298E-13,  0.7608050E-10,  0.0000000E+00,  0.0000000E+00
16/06/2013 02:00:01, -0.2724160E+05, -0.9547596E+06, -0.6983952E+06, -0.2081993E-01,  0.7082343E+03,  0.0000000E+00,  0.0000000E+00,  0.2358971E+01,  0.7616086E+02,  0.3817720E+02,  0.3898847E-14, -0.7650867E-05,  0.0000000E+00,  0.0000000E+00, -0.2392282E+03, -0.7792197E+04, -0.4097834E+04, -0.2837863E-13,  0.1427460E-10,  0.0000000E+00,  0.0000000E+00
16/06/2013 03:00:10, -0.2846986E+05, -0.9976909E+06, -0.7288922E+06, -0.2176780E-01,  0.7686669E+03,  0.0000000E+00,  0.0000000E+00,  0.2063414E+01,  0.6628320E+02,  0.3354491E+02,  0.4178782E-14, -0.5562475E-05,  0.0000000E+00,  0.0000000E+00, -0.1970567E+03, -0.6419517E+04, -0.3375006E+04, -0.1652032E-13,  0.1786296E-11,  0.0000000E+00,  0.0000000E+00
16/06/2013 04:00:07, -0.2550128E+05, -0.8921936E+06, -0.6700338E+06, -0.2311714E-01,  0.8571149E+03,  0.0000000E+00,  0.0000000E+00,  0.5389209E+01,  0.1764363E+03,  0.8647495E+02,  0.2799422E-14, -0.2516001E-05,  0.0000000E+00,  0.0000000E+00, -0.2416057E+03, -0.7871605E+04, -0.4137297E+04, -0.8686347E-14,  0.1171436E-12,  0.0000000E+00,  0.0000000E+00
16/06/2013 05:00:08, -0.2799008E+05, -0.9795152E+06, -0.7281066E+06, -0.2427855E-01,  0.9332551E+03,  0.0000000E+00,  0.0000000E+00, -0.6016815E+00, -0.2211638E+02, -0.8829327E+01,  0.5461222E-14, -0.3666300E-05,  0.0000000E+00,  0.0000000E+00, -0.1652508E+03, -0.5384406E+04, -0.2829343E+04, -0.6443203E-14,  0.1823713E-13,  0.0000000E+00,  0.0000000E+00
16/06/2013 06:00:09, -0.7017975E+04, -0.2373785E+06, -0.2901702E+06, -0.2654033E-01,  0.9998015E+03,  0.0000000E+00,  0.0000000E+00, -0.9086823E-01, -0.5188515E+01, -0.4320183E+00,  0.5103168E-14, -0.2610576E-05,  0.0000000E+00,  0.0000000E+00, -0.9010740E+02, -0.2936259E+04, -0.1542588E+04, -0.7810405E-14,  0.1107284E-13,  0.0000000E+00,  0.0000000E+00
16/06/2013 07:00:09, -0.1106221E+05, -0.3800333E+06, -0.3781572E+06, -0.2756252E-01,  0.1000506E+04,  0.0000000E+00,  0.0000000E+00,  0.4883457E+01,  0.1597402E+03,  0.7844275E+02,  0.2732728E-14, -0.1065292E-05,  0.0000000E+00,  0.0000000E+00, -0.1028769E+03, -0.3352659E+04, -0.1760886E+04, -0.9058449E-14,  0.7191540E-14,  0.0000000E+00,  0.0000000E+00
16/06/2013 08:00:06, -0.1181584E+05, -0.4062837E+06, -0.3973092E+06, -0.2878838E-01,  0.1010198E+04,  0.0000000E+00,  0.0000000E+00,  0.8060092E+00,  0.2458105E+02,  0.1367236E+02,  0.4579144E-14, -0.1312412E-05,  0.0000000E+00,  0.0000000E+00, -0.1059165E+03, -0.3452021E+04, -0.1812562E+04, -0.8339421E-14,  0.3614287E-14,  0.0000000E+00,  0.0000000E+00
16/06/2013 09:00:09,  0.1054877E+05,  0.3846130E+06,  0.7388377E+05, -0.3008039E-01,  0.1047651E+04,  0.0000000E+00,  0.0000000E+00,  0.3928800E+00,  0.1065590E+02,  0.7262196E+01,  0.4875331E-14, -0.1061884E-05,  0.0000000E+00,  0.0000000E+00, -0.5947740E+02, -0.1938659E+04, -0.1017715E+04, -0.9309381E-14,  0.8112653E-14,  0.0000000E+00,  0.0000000E+00
16/06/2013 10:00:07,  0.4337807E+04,  0.1647969E+06, -0.5512304E+05, -0.2988824E-01,  0.1040512E+04,  0.0000000E+00,  0.0000000E+00,  0.9513252E+01,  0.3128960E+03,  0.1519248E+03,  0.9770815E-15, -0.1801947E-06,  0.0000000E+00,  0.0000000E+00, -0.1507324E+03, -0.4913512E+04, -0.2578497E+04, -0.8741532E-14,  0.1289162E-13,  0.0000000E+00,  0.0000000E+00
16/06/2013 11:00:06,  0.4899708E+04,  0.1845143E+06, -0.4171852E+05, -0.3013233E-01,  0.1052625E+04,  0.0000000E+00,  0.0000000E+00,  0.5513792E+01,  0.1806398E+03,  0.8828824E+02,  0.2402272E-14, -0.2567595E-06,  0.0000000E+00,  0.0000000E+00, -0.2190393E+03, -0.7140751E+04, -0.3746298E+04, -0.5323664E-14,  0.3064500E-14,  0.0000000E+00,  0.0000000E+00
16/06/2013 12:00:05,  0.1996424E+05,  0.7171012E+06,  0.2761897E+06, -0.3095218E-01,  0.1073115E+04,  0.0000000E+00,  0.0000000E+00,  0.4635692E-01, -0.6329346E+00,  0.1596081E+01,  0.4817654E-14, -0.3516690E-06,  0.0000000E+00,  0.0000000E+00, -0.1007604E+03, -0.3285109E+04, -0.1722938E+04, -0.4661788E-14,  0.1491961E-14,  0.0000000E+00,  0.0000000E+00
16/06/2013 13:00:01,  0.1492256E+05,  0.5388019E+06,  0.1686171E+06, -0.3112200E-01,  0.1065095E+04,  0.0000000E+00,  0.0000000E+00,  0.1140387E+02,  0.3753045E+03,  0.1815233E+03,  0.9598498E-15, -0.6087811E-07,  0.0000000E+00,  0.0000000E+00, -0.2069132E+03, -0.6746617E+04, -0.3537585E+04, -0.4393321E-14,  0.5771516E-15,  0.0000000E+00,  0.0000000E+00
16/06/2013 14:00:00,  0.1595238E+05,  0.5754201E+06,  0.1863292E+06, -0.3186061E-01,  0.1080851E+04,  0.0000000E+00,  0.0000000E+00, -0.2764647E+01, -0.9355107E+02, -0.4350502E+02,  0.5693200E-14, -0.1720357E-06,  0.0000000E+00,  0.0000000E+00, -0.1186258E+03, -0.3868252E+04, -0.2027688E+04, -0.3570201E-14,  0.1571655E-15,  0.0000000E+00,  0.0000000E+00
16/06/2013 15:00:04,  0.2511661E+05,  0.8997561E+06,  0.3762328E+06, -0.3293807E-01,  0.1103694E+04,  0.0000000E+00,  0.0000000E+00,  0.1012567E+02,  0.3332148E+03,  0.1609000E+03,  0.1005951E-14, -0.1607656E-07,  0.0000000E+00,  0.0000000E+00, -0.1847645E+03, -0.6025493E+04, -0.3157793E+04, -0.3730933E-14,  0.8406375E-16,  0.0000000E+00,  0.0000000E+00
16/06/2013 16:00:05,  0.2330513E+05,  0.8360318E+06,  0.3335680E+06, -0.3379776E-01,  0.1109337E+04,  0.0000000E+00,  0.0000000E+00,  0.1688945E+01,  0.5468939E+02,  0.2677603E+02,  0.2735675E-14, -0.4437351E-07,  0.0000000E+00,  0.0000000E+00, -0.1969697E+03, -0.6424072E+04, -0.3365921E+04, -0.2648847E-14,  0.1861007E-16,  0.0000000E+00,  0.0000000E+00
16/06/2013 17:00:05,  0.2333143E+05,  0.8372356E+06,  0.3298970E+06, -0.3475942E-01,  0.1121472E+04,  0.0000000E+00,  0.0000000E+00, -0.8096111E+01, -0.2696271E+03, -0.1292354E+03,  0.6136867E-14,  0.6913030E-06,  0.0000000E+00,  0.0000000E+00, -0.1715710E+01, -0.5598017E+02, -0.2927322E+02, -0.3470862E-14,  0.2580829E-16,  0.0000000E+00,  0.0000000E+00
16/06/2013 18:00:02,  0.1619197E+05,  0.5849936E+06,  0.1774486E+06, -0.3510176E-01,  0.1076973E+04,  0.0000000E+00,  0.0000000E+00,  0.1987470E+01,  0.6493021E+02,  0.3146556E+02,  0.1070580E-14,  0.1484930E-06,  0.0000000E+00,  0.0000000E+00, -0.3256253E+02, -0.1062232E+04, -0.5563757E+03, -0.5917776E-14,  0.4829819E-15,  0.0000000E+00,  0.0000000E+00
16/06/2013 19:00:03,  0.1745184E+05,  0.6299166E+06,  0.2006983E+06, -0.3604491E-01,  0.1010038E+04,  0.0000000E+00,  0.0000000E+00, -0.8099485E+01, -0.2701411E+03, -0.1283763E+03,  0.6741591E-14,  0.1046734E-05,  0.0000000E+00,  0.0000000E+00,  0.6479707E+02,  0.2113550E+04,  0.1105057E+04, -0.7222208E-13,  0.7019077E-13,  0.0000000E+00,  0.0000000E+00
16/06/2013 20:00:08,  0.1824294E+05,  0.6582010E+06,  0.2146010E+06, -0.3709250E-01,  0.9378705E+03,  0.0000000E+00,  0.0000000E+00,  0.8990942E+00,  0.2846804E+02,  0.1444670E+02,  0.3043409E-14,  0.4229477E-06,  0.0000000E+00,  0.0000000E+00,  0.7281921E+02,  0.2377905E+04,  0.1241456E+04, -0.2862122E-12,  0.9026589E-11,  0.0000000E+00,  0.0000000E+00
16/06/2013 21:00:10, -0.1120142E+05, -0.3828134E+06, -0.4082884E+06, -0.3663660E-01,  0.8281241E+03,  0.0000000E+00,  0.0000000E+00, -0.2276845E+01, -0.7712665E+02, -0.3585039E+02,  0.4729884E-14,  0.5946179E-06,  0.0000000E+00,  0.0000000E+00,  0.7198779E+02,  0.2360498E+04,  0.1229581E+04, -0.7232607E-12,  0.3965682E-10,  0.0000000E+00,  0.0000000E+00
16/06/2013 22:00:07, -0.5175539E+04, -0.1695215E+06, -0.2829091E+06, -0.3740070E-01,  0.7727850E+03,  0.0000000E+00,  0.0000000E+00,  0.1712314E+01,  0.5526667E+02,  0.2744369E+02,  0.2927068E-14,  0.3075651E-06,  0.0000000E+00,  0.0000000E+00,  0.2613885E+02,  0.8653308E+03,  0.4489639E+03, -0.6784393E-12,  0.3670684E-10,  0.0000000E+00,  0.0000000E+00
16/06/2013 23:00:02, -0.3635963E+04, -0.1149692E+06, -0.2508215E+06, -0.3743389E-01,  0.7037272E+03,  0.0000000E+00,  0.0000000E+00,  0.4523360E+01,  0.1484277E+03,  0.7191432E+02,  0.1534561E-14,  0.1498881E-06,  0.0000000E+00,  0.0000000E+00, -0.9497403E+02, -0.3097491E+04, -0.1620645E+04, -0.1240780E-12,  0.4550356E-11,  0.0000000E+00,  0.0000000E+00
17/06/2013 00:00:07, -0.2577285E+05, -0.8976522E+06, -0.7192580E+06, -0.3627072E-01,  0.5968124E+03,  0.0000000E+00,  0.0000000E+00,  0.4035160E+01,  0.1322043E+03,  0.6420274E+02,  0.2070308E-14,  0.1692494E-06,  0.0000000E+00,  0.0000000E+00, -0.1797511E+03, -0.5866052E+04, -0.3067415E+04, -0.6121655E-13,  0.8895698E-12,  0.0000000E+00,  0.0000000E+00
17/06/2013 01:00:04, -0.1989201E+05, -0.6896536E+06, -0.5964226E+06, -0.3621326E-01,  0.5321398E+03,  0.0000000E+00,  0.0000000E+00,  0.2167116E+01,  0.7019762E+02,  0.3469122E+02,  0.3281730E-14,  0.2157636E-06,  0.0000000E+00,  0.0000000E+00, -0.1761216E+03, -0.5748508E+04, -0.3005097E+04, -0.3932225E-13,  0.1478428E-12,  0.0000000E+00,  0.0000000E+00
17/06/2013 02:00:03, -0.2059729E+05, -0.7145583E+06, -0.6123891E+06, -0.3581367E-01,  0.4700446E+03,  0.0000000E+00,  0.0000000E+00,  0.8928684E+01,  0.2940141E+03,  0.1416101E+03,  0.8684529E-15,  0.4880573E-07,  0.0000000E+00,  0.0000000E+00, -0.2623854E+03, -0.8565009E+04, -0.4476229E+04, -0.2019606E-13,  0.1138885E-13,  0.0000000E+00,  0.0000000E+00
17/06/2013 03:00:06, -0.2514597E+05, -0.8756458E+06, -0.7054586E+06, -0.3444510E-01,  0.4200230E+03,  0.0000000E+00,  0.0000000E+00,  0.3118558E+01,  0.1020209E+03,  0.4966934E+02,  0.2402893E-14,  0.1007966E-06,  0.0000000E+00,  0.0000000E+00, -0.2375278E+03, -0.7754288E+04, -0.4051484E+04, -0.9854402E-14,  0.7008176E-15,  0.0000000E+00,  0.0000000E+00
17/06/2013 04:00:05, -0.2087206E+05, -0.7250276E+06, -0.6089455E+06, -0.3278940E-01,  0.3780212E+03,  0.0000000E+00,  0.0000000E+00,  0.1113892E+02,  0.3669662E+03,  0.1764995E+03,  0.9440711E-15,  0.3453706E-07,  0.0000000E+00,  0.0000000E+00, -0.3109699E+03, -0.1015273E+05, -0.5303251E+04, -0.4964603E-14,  0.6279192E-16,  0.0000000E+00,  0.0000000E+00
17/06/2013 05:00:02, -0.2251978E+05, -0.7835774E+06, -0.6408484E+06, -0.3092047E-01,  0.3282171E+03,  0.0000000E+00,  0.0000000E+00,  0.1537634E+01,  0.4971029E+02,  0.2466662E+02,  0.3484850E-14,  0.9312237E-07,  0.0000000E+00,  0.0000000E+00, -0.2559924E+03, -0.8358538E+04, -0.4364931E+04, -0.1594446E-14,  0.4788059E-17,  0.0000000E+00,  0.0000000E+00
17/06/2013 06:00:05,  0.6518925E+04,  0.2429409E+06, -0.2575004E+05, -0.3094398E-01,  0.3208397E+03,  0.0000000E+00,  0.0000000E+00, -0.2093563E+01, -0.7109073E+02, -0.3244525E+02,  0.6176674E-14,  0.3467254E-06,  0.0000000E+00,  0.0000000E+00, -0.1802196E+03, -0.5884955E+04, -0.3072431E+04, -0.1054012E-14,  0.8135728E-18,  0.0000000E+00,  0.0000000E+00
17/06/2013 07:00:06,  0.1636594E+04,  0.6987111E+05, -0.1226830E+06, -0.2917379E-01,  0.2808453E+03,  0.0000000E+00,  0.0000000E+00,  0.4571290E+00,  0.1315868E+02,  0.8016979E+01,  0.5803744E-14,  0.4552066E-06,  0.0000000E+00,  0.0000000E+00, -0.1825649E+03, -0.5962066E+04, -0.3111891E+04, -0.1045394E-14,  0.1999984E-18,  0.0000000E+00,  0.0000000E+00
17/06/2013 08:00:09, -0.4690381E+03, -0.5046284E+04, -0.1606599E+06, -0.2775776E-01,  0.2488159E+03,  0.0000000E+00,  0.0000000E+00, -0.4201815E+01, -0.1413973E+03, -0.6521997E+02,  0.7565600E-14,  0.7280440E-06,  0.0000000E+00,  0.0000000E+00, -0.1516175E+03, -0.4951834E+04, -0.2583961E+04, -0.1012855E-14,  0.5592693E-19,  0.0000000E+00,  0.0000000E+00
17/06/2013 09:00:09,  0.2534482E+05,  0.9073667E+06,  0.3892796E+06, -0.2822877E-01,  0.2410039E+03,  0.0000000E+00,  0.0000000E+00, -0.4909622E+01, -0.1650950E+03, -0.7553632E+02,  0.7085390E-14,  0.1022096E-05,  0.0000000E+00,  0.0000000E+00, -0.3353714E+02, -0.1095432E+04, -0.5715507E+03, -0.1486167E-14,  0.1114078E-18,  0.0000000E+00,  0.0000000E+00
17/06/2013 10:00:01,  0.1678675E+05,  0.6047221E+06,  0.2105538E+06, -0.2714368E-01,  0.2073939E+03,  0.0000000E+00,  0.0000000E+00,  0.1722072E+01,  0.5487635E+02,  0.2837642E+02,  0.4258115E-14,  0.5594628E-06,  0.0000000E+00,  0.0000000E+00, -0.5056953E+02, -0.1651914E+04, -0.8615357E+03, -0.2224518E-14,  0.1752506E-17,  0.0000000E+00,  0.0000000E+00
17/06/2013 11:00:08,  0.1864626E+05,  0.6705316E+06,  0.2504030E+06, -0.2701936E-01,  0.1914455E+03,  0.0000000E+00,  0.0000000E+00, -0.1091906E+01, -0.3849825E+02, -0.1620995E+02,  0.4878000E-14,  0.5561701E-06,  0.0000000E+00,  0.0000000E+00, -0.9988436E+02, -0.3263087E+04, -0.1701249E+04, -0.2386267E-14,  0.1152322E-16,  0.0000000E+00,  0.0000000E+00
