Date           ,       TSS,       DO,       AMM,       NIT,       FRP,       POC,       DOC,       PON,       DON,       POP,       DOP,       GRN,       BGA,       CRYPT,       MDIAT,       DINO,       ZEROS,       ONES 
11/04/2013 00:00, 1.800000 , 218.639716 , 0.142857 , 0.071429 , 0.064516 , 3.223119 , 32.231189 , 0.432686 , 4.326865 , 0.020900 , 0.209000 , 0.043542 , 0.034833 , 0.043542 , 0.362267 , 0.034833 , 0.000000 , 1.000000 
12/04/2013 00:00, 1.800000 , 218.339864 , 0.142857 , 0.071429 , 0.064516 , 3.346492 , 33.464919 , 0.449249 , 4.492486 , 0.021700 , 0.217000 , 0.045208 , 0.036167 , 0.045208 , 0.376133 , 0.036167 , 0.000000 , 1.000000 
13/04/2013 00:00, 1.800000 , 218.069266 , 0.142857 , 0.071429 , 0.064516 , 3.469865 , 34.698649 , 0.465811 , 4.658108 , 0.022500 , 0.225000 , 0.046875 , 0.037500 , 0.046875 , 0.390000 , 0.037500 , 0.000000 , 1.000000 
14/04/2013 00:00, 1.800000 , 218.281555 , 0.142857 , 0.071429 , 0.064516 , 3.593238 , 35.932378 , 0.482373 , 4.823730 , 0.023300 , 0.233000 , 0.048542 , 0.038833 , 0.048542 , 0.403867 , 0.038833 , 0.000000 , 1.000000 
15/04/2013 00:00, 1.800000 , 218.195202 , 0.142857 , 0.071429 , 0.064516 , 3.716611 , 37.166108 , 0.498935 , 4.989351 , 0.024100 , 0.241000 , 0.050208 , 0.040167 , 0.050208 , 0.417733 , 0.040167 , 0.000000 , 1.000000 
16/04/2013 00:00, 1.800000 , 217.740109 , 0.142857 , 0.071429 , 0.064516 , 3.687695 , 36.876953 , 0.495053 , 4.950534 , 0.023912 , 0.239125 , 0.049818 , 0.039854 , 0.049818 , 0.414483 , 0.039854 , 0.000000 , 1.000000 
17/04/2013 00:00, 1.800000 , 217.105391 , 0.142857 , 0.071429 , 0.064516 , 3.658780 , 36.587797 , 0.491172 , 4.911716 , 0.023725 , 0.237250 , 0.049427 , 0.039542 , 0.049427 , 0.411233 , 0.039542 , 0.000000 , 1.000000 
18/04/2013 00:00, 1.800000 , 216.773238 , 0.142857 , 0.071429 , 0.064516 , 3.629864 , 36.298642 , 0.487290 , 4.872899 , 0.023537 , 0.235375 , 0.049036 , 0.039229 , 0.049036 , 0.407983 , 0.039229 , 0.000000 , 1.000000 
19/04/2013 00:00, 1.800000 , 216.398571 , 0.142857 , 0.071429 , 0.064516 , 3.600949 , 36.009486 , 0.483408 , 4.834081 , 0.023350 , 0.233500 , 0.048646 , 0.038917 , 0.048646 , 0.404733 , 0.038917 , 0.000000 , 1.000000 
20/04/2013 00:00, 1.800000 , 215.981737 , 0.142857 , 0.071429 , 0.064516 , 3.572033 , 35.720331 , 0.479526 , 4.795264 , 0.023163 , 0.231625 , 0.048255 , 0.038604 , 0.048255 , 0.401483 , 0.038604 , 0.000000 , 1.000000 
21/04/2013 00:00, 1.800000 , 216.143122 , 0.142857 , 0.071429 , 0.064516 , 3.543118 , 35.431176 , 0.475645 , 4.756446 , 0.022975 , 0.229750 , 0.047865 , 0.038292 , 0.047865 , 0.398233 , 0.038292 , 0.000000 , 1.000000 
22/04/2013 00:00, 1.800000 , 216.440508 , 0.142857 , 0.071429 , 0.064516 , 3.514202 , 35.142020 , 0.471763 , 4.717628 , 0.022787 , 0.227875 , 0.047474 , 0.037979 , 0.047474 , 0.394983 , 0.037979 , 0.000000 , 1.000000 
23/04/2013 00:00, 1.800000 , 216.718895 , 0.142857 , 0.071429 , 0.064516 , 3.485286 , 34.852865 , 0.467881 , 4.678811 , 0.022600 , 0.226000 , 0.047083 , 0.037667 , 0.047083 , 0.391733 , 0.037667 , 0.000000 , 1.000000 
24/04/2013 00:00, 1.800000 , 217.106031 , 0.142857 , 0.071429 , 0.064516 , 3.556611 , 35.566115 , 0.477456 , 4.774561 , 0.023062 , 0.230625 , 0.048047 , 0.038438 , 0.048047 , 0.399750 , 0.038438 , 0.000000 , 1.000000 
25/04/2013 00:00, 1.800000 , 217.358468 , 0.142857 , 0.071429 , 0.064516 , 3.627936 , 36.279365 , 0.487031 , 4.870311 , 0.023525 , 0.235250 , 0.049010 , 0.039208 , 0.049010 , 0.407767 , 0.039208 , 0.000000 , 1.000000 
26/04/2013 00:00, 1.800000 , 217.386504 , 0.142857 , 0.071429 , 0.064516 , 3.699261 , 36.992615 , 0.496606 , 4.966061 , 0.023988 , 0.239875 , 0.049974 , 0.039979 , 0.049974 , 0.415783 , 0.039979 , 0.000000 , 1.000000 
27/04/2013 00:00, 1.800000 , 217.388000 , 0.142857 , 0.071429 , 0.064516 , 3.770586 , 37.705865 , 0.506181 , 5.061811 , 0.024450 , 0.244500 , 0.050937 , 0.040750 , 0.050937 , 0.423800 , 0.040750 , 0.000000 , 1.000000 
28/04/2013 00:00, 1.800000 , 217.661679 , 0.142857 , 0.071429 , 0.064516 , 3.841911 , 38.419115 , 0.515756 , 5.157561 , 0.024912 , 0.249125 , 0.051901 , 0.041521 , 0.051901 , 0.431817 , 0.041521 , 0.000000 , 1.000000 
29/04/2013 00:00, 1.800000 , 217.830536 , 0.142857 , 0.071429 , 0.064516 , 3.913236 , 39.132365 , 0.525331 , 5.253311 , 0.025375 , 0.253750 , 0.052865 , 0.042292 , 0.052865 , 0.439833 , 0.042292 , 0.000000 , 1.000000 
30/04/2013 00:00, 1.800000 , 217.943821 , 0.142857 , 0.071429 , 0.064516 , 3.984561 , 39.845615 , 0.534906 , 5.349061 , 0.025838 , 0.258375 , 0.053828 , 0.043063 , 0.053828 , 0.447850 , 0.043063 , 0.000000 , 1.000000 
01/05/2013 00:00, 1.800000 , 218.575713 , 0.142857 , 0.071429 , 0.064516 , 4.055886 , 40.558865 , 0.544481 , 5.444811 , 0.026300 , 0.263000 , 0.054792 , 0.043833 , 0.054792 , 0.455867 , 0.043833 , 0.000000 , 1.000000 
02/05/2013 00:00, 1.800000 , 218.396606 , 0.142857 , 0.071429 , 0.064516 , 4.001911 , 40.019108 , 0.537235 , 5.372351 , 0.025950 , 0.259500 , 0.054063 , 0.043250 , 0.054063 , 0.449800 , 0.043250 , 0.000000 , 1.000000 
03/05/2013 00:00, 1.800000 , 218.020699 , 0.142857 , 0.071429 , 0.064516 , 3.947935 , 39.479351 , 0.529989 , 5.299892 , 0.025600 , 0.256000 , 0.053333 , 0.042667 , 0.053333 , 0.443733 , 0.042667 , 0.000000 , 1.000000 
04/05/2013 00:00, 1.800000 , 218.052991 , 0.142857 , 0.071429 , 0.064516 , 3.893959 , 38.939595 , 0.522743 , 5.227432 , 0.025250 , 0.252500 , 0.052604 , 0.042083 , 0.052604 , 0.437667 , 0.042083 , 0.000000 , 1.000000 
05/05/2013 00:00, 1.800000 , 218.131549 , 0.142857 , 0.071429 , 0.064516 , 3.839984 , 38.399838 , 0.515497 , 5.154973 , 0.024900 , 0.249000 , 0.051875 , 0.041500 , 0.051875 , 0.431600 , 0.041500 , 0.000000 , 1.000000 
06/05/2013 00:00, 1.800000 , 218.292220 , 0.142857 , 0.071429 , 0.064516 , 3.786008 , 37.860081 , 0.508251 , 5.082514 , 0.024550 , 0.245500 , 0.051146 , 0.040917 , 0.051146 , 0.425533 , 0.040917 , 0.000000 , 1.000000 
07/05/2013 00:00, 1.800000 , 218.412336 , 0.142857 , 0.071429 , 0.064516 , 3.732032 , 37.320324 , 0.501005 , 5.010054 , 0.024200 , 0.242000 , 0.050417 , 0.040333 , 0.050417 , 0.419467 , 0.040333 , 0.000000 , 1.000000 
08/05/2013 00:00, 1.800000 , 218.869112 , 0.142857 , 0.071429 , 0.064516 , 3.678057 , 36.780568 , 0.493759 , 4.937595 , 0.023850 , 0.238500 , 0.049687 , 0.039750 , 0.049687 , 0.413400 , 0.039750 , 0.000000 , 1.000000 
09/05/2013 00:00, 1.800000 , 219.367173 , 0.142857 , 0.071429 , 0.064516 , 3.624081 , 36.240811 , 0.486514 , 4.865135 , 0.023500 , 0.235000 , 0.048958 , 0.039167 , 0.048958 , 0.407333 , 0.039167 , 0.000000 , 1.000000 
10/05/2013 00:00, 1.800000 , 219.631637 , 0.142857 , 0.071429 , 0.064516 , 3.780225 , 37.802250 , 0.507475 , 5.074750 , 0.024513 , 0.245125 , 0.051068 , 0.040854 , 0.051068 , 0.424883 , 0.040854 , 0.000000 , 1.000000 
11/05/2013 00:00, 1.800000 , 220.315820 , 0.142857 , 0.071429 , 0.064516 , 3.936369 , 39.363689 , 0.528436 , 5.284365 , 0.025525 , 0.255250 , 0.053177 , 0.042542 , 0.053177 , 0.442433 , 0.042542 , 0.000000 , 1.000000 
12/05/2013 00:00, 1.800000 , 220.260105 , 0.142857 , 0.071429 , 0.064516 , 4.092513 , 40.925128 , 0.549398 , 5.493980 , 0.026537 , 0.265375 , 0.055286 , 0.044229 , 0.055286 , 0.459983 , 0.044229 , 0.000000 , 1.000000 
13/05/2013 00:00, 1.800000 , 219.771120 , 0.142857 , 0.071429 , 0.064516 , 4.248657 , 42.486568 , 0.570359 , 5.703595 , 0.027550 , 0.275500 , 0.057396 , 0.045917 , 0.057396 , 0.477533 , 0.045917 , 0.000000 , 1.000000 
14/05/2013 00:00, 1.800000 , 219.959125 , 0.142857 , 0.071429 , 0.064516 , 4.404801 , 44.048007 , 0.591321 , 5.913209 , 0.028563 , 0.285625 , 0.059505 , 0.047604 , 0.059505 , 0.495083 , 0.047604 , 0.000000 , 1.000000 
15/05/2013 00:00, 1.800000 , 221.643870 , 0.142857 , 0.071429 , 0.064516 , 4.560945 , 45.609446 , 0.612282 , 6.122824 , 0.029575 , 0.295750 , 0.061615 , 0.049292 , 0.061615 , 0.512633 , 0.049292 , 0.000000 , 1.000000 
16/05/2013 00:00, 1.800000 , 220.215148 , 0.142857 , 0.071429 , 0.064516 , 4.717089 , 47.170885 , 0.633244 , 6.332439 , 0.030588 , 0.305875 , 0.063724 , 0.050979 , 0.063724 , 0.530183 , 0.050979 , 0.000000 , 1.000000 
17/05/2013 00:00, 1.800000 , 220.792077 , 0.142857 , 0.071429 , 0.064516 , 4.873232 , 48.732324 , 0.654205 , 6.542054 , 0.031600 , 0.316000 , 0.065833 , 0.052667 , 0.065833 , 0.547733 , 0.052667 , 0.000000 , 1.000000 
18/05/2013 00:00, 1.800000 , 221.030942 , 0.142857 , 0.071429 , 0.064516 , 4.888654 , 48.886541 , 0.656276 , 6.562757 , 0.031700 , 0.317000 , 0.066042 , 0.052833 , 0.066042 , 0.549467 , 0.052833 , 0.000000 , 1.000000 
19/05/2013 00:00, 1.800000 , 220.084688 , 0.142857 , 0.071429 , 0.064516 , 4.904076 , 49.040757 , 0.658346 , 6.583459 , 0.031800 , 0.318000 , 0.066250 , 0.053000 , 0.066250 , 0.551200 , 0.053000 , 0.000000 , 1.000000 
20/05/2013 00:00, 1.800000 , 222.124900 , 0.142857 , 0.071429 , 0.064516 , 4.919497 , 49.194973 , 0.660416 , 6.604162 , 0.031900 , 0.319000 , 0.066458 , 0.053167 , 0.066458 , 0.552933 , 0.053167 , 0.000000 , 1.000000 
21/05/2013 00:00, 1.800000 , 220.860103 , 0.142857 , 0.071429 , 0.064516 , 4.934919 , 49.349189 , 0.662486 , 6.624865 , 0.032000 , 0.320000 , 0.066667 , 0.053333 , 0.066667 , 0.554667 , 0.053333 , 0.000000 , 1.000000 
22/05/2013 00:00, 1.800000 , 220.948631 , 0.142857 , 0.071429 , 0.064516 , 4.950341 , 49.503405 , 0.664557 , 6.645568 , 0.032100 , 0.321000 , 0.066875 , 0.053500 , 0.066875 , 0.556400 , 0.053500 , 0.000000 , 1.000000 
23/05/2013 00:00, 1.800000 , 222.359586 , 0.142857 , 0.071429 , 0.064516 , 4.965762 , 49.657622 , 0.666627 , 6.666270 , 0.032200 , 0.322000 , 0.067083 , 0.053667 , 0.067083 , 0.558133 , 0.053667 , 0.000000 , 1.000000 
24/05/2013 00:00, 1.800000 , 221.887187 , 0.142857 , 0.071429 , 0.064516 , 4.981184 , 49.811838 , 0.668697 , 6.686973 , 0.032300 , 0.323000 , 0.067292 , 0.053833 , 0.067292 , 0.559867 , 0.053833 , 0.000000 , 1.000000 
25/05/2013 00:00, 1.800000 , 221.206739 , 0.142857 , 0.071429 , 0.064516 , 4.996605 , 49.966054 , 0.670768 , 6.707676 , 0.032400 , 0.324000 , 0.067500 , 0.054000 , 0.067500 , 0.561600 , 0.054000 , 0.000000 , 1.000000 
26/05/2013 00:00, 1.800000 , 220.527852 , 0.142857 , 0.071429 , 0.064516 , 4.936847 , 49.368466 , 0.662745 , 6.627453 , 0.032013 , 0.320125 , 0.066693 , 0.053354 , 0.066693 , 0.554883 , 0.053354 , 0.000000 , 1.000000 
27/05/2013 00:00, 1.800000 , 219.417624 , 0.142857 , 0.071429 , 0.064516 , 4.877088 , 48.770878 , 0.654723 , 6.547230 , 0.031625 , 0.316250 , 0.065885 , 0.052708 , 0.065885 , 0.548167 , 0.052708 , 0.000000 , 1.000000 
28/05/2013 00:00, 1.800000 , 218.677882 , 0.142857 , 0.071429 , 0.064516 , 4.817329 , 48.173291 , 0.646701 , 6.467007 , 0.031238 , 0.312375 , 0.065078 , 0.052063 , 0.065078 , 0.541450 , 0.052063 , 0.000000 , 1.000000 
29/05/2013 00:00, 1.800000 , 218.540151 , 0.142857 , 0.071429 , 0.064516 , 4.757570 , 47.575703 , 0.638678 , 6.386784 , 0.030850 , 0.308500 , 0.064271 , 0.051417 , 0.064271 , 0.534733 , 0.051417 , 0.000000 , 1.000000 
30/05/2013 00:00, 1.800000 , 218.633697 , 0.142857 , 0.071429 , 0.064516 , 4.697811 , 46.978115 , 0.630656 , 6.306561 , 0.030462 , 0.304625 , 0.063464 , 0.050771 , 0.063464 , 0.528017 , 0.050771 , 0.000000 , 1.000000 
31/05/2013 00:00, 1.800000 , 220.366135 , 0.142857 , 0.071429 , 0.064516 , 4.638053 , 46.380527 , 0.622634 , 6.226338 , 0.030075 , 0.300750 , 0.062656 , 0.050125 , 0.062656 , 0.521300 , 0.050125 , 0.000000 , 1.000000 
01/06/2013 00:00, 1.800000 , 222.157146 , 0.142857 , 0.071429 , 0.064516 , 4.578294 , 45.782939 , 0.614611 , 6.146115 , 0.029687 , 0.296875 , 0.061849 , 0.049479 , 0.061849 , 0.514583 , 0.049479 , 0.000000 , 1.000000 
02/06/2013 00:00, 1.800000 , 221.525120 , 0.142857 , 0.071429 , 0.064516 , 4.518535 , 45.185351 , 0.606589 , 6.065892 , 0.029300 , 0.293000 , 0.061042 , 0.048833 , 0.061042 , 0.507867 , 0.048833 , 0.000000 , 1.000000 
03/06/2013 00:00, 1.800000 , 221.413136 , 0.142857 , 0.071429 , 0.064516 , 4.636125 , 46.361250 , 0.622375 , 6.223750 , 0.030062 , 0.300625 , 0.062630 , 0.050104 , 0.062630 , 0.521083 , 0.050104 , 0.000000 , 1.000000 
04/06/2013 00:00, 1.800000 , 221.455674 , 0.142857 , 0.071429 , 0.064516 , 4.753715 , 47.537149 , 0.638161 , 6.381608 , 0.030825 , 0.308250 , 0.064219 , 0.051375 , 0.064219 , 0.534300 , 0.051375 , 0.000000 , 1.000000 
05/06/2013 00:00, 1.800000 , 224.042481 , 0.142857 , 0.071429 , 0.064516 , 4.871305 , 48.713047 , 0.653947 , 6.539466 , 0.031587 , 0.315875 , 0.065807 , 0.052646 , 0.065807 , 0.547517 , 0.052646 , 0.000000 , 1.000000 
06/06/2013 00:00, 1.800000 , 223.834854 , 0.142857 , 0.071429 , 0.064516 , 4.988895 , 49.888946 , 0.669732 , 6.697324 , 0.032350 , 0.323500 , 0.067396 , 0.053917 , 0.067396 , 0.560733 , 0.053917 , 0.000000 , 1.000000 
07/06/2013 00:00, 1.800000 , 222.836723 , 0.142857 , 0.071429 , 0.064516 , 5.106484 , 51.064845 , 0.685518 , 6.855182 , 0.033113 , 0.331125 , 0.068984 , 0.055188 , 0.068984 , 0.573950 , 0.055188 , 0.000000 , 1.000000 
08/06/2013 00:00, 1.800000 , 222.606243 , 0.142857 , 0.071429 , 0.064516 , 5.224074 , 52.240743 , 0.701304 , 7.013041 , 0.033875 , 0.338750 , 0.070573 , 0.056458 , 0.070573 , 0.587167 , 0.056458 , 0.000000 , 1.000000 
09/06/2013 00:00, 1.800000 , 223.021820 , 0.142857 , 0.071429 , 0.064516 , 5.341664 , 53.416642 , 0.717090 , 7.170899 , 0.034638 , 0.346375 , 0.072161 , 0.057729 , 0.072161 , 0.600383 , 0.057729 , 0.000000 , 1.000000 
10/06/2013 00:00, 1.800000 , 223.271495 , 0.142857 , 0.071429 , 0.064516 , 5.459254 , 54.592541 , 0.732876 , 7.328757 , 0.035400 , 0.354000 , 0.073750 , 0.059000 , 0.073750 , 0.613600 , 0.059000 , 0.000000 , 1.000000 
11/06/2013 00:00, 1.800000 , 223.829725 , 0.142857 , 0.071429 , 0.064516 , 5.530579 , 55.305791 , 0.742451 , 7.424507 , 0.035862 , 0.358625 , 0.074714 , 0.059771 , 0.074714 , 0.621617 , 0.059771 , 0.000000 , 1.000000 
12/06/2013 00:00, 1.800000 , 223.680367 , 0.142857 , 0.071429 , 0.064516 , 5.601904 , 56.019041 , 0.752026 , 7.520257 , 0.036325 , 0.363250 , 0.075677 , 0.060542 , 0.075677 , 0.629633 , 0.060542 , 0.000000 , 1.000000 
13/06/2013 00:00, 1.800000 , 224.525414 , 0.142857 , 0.071429 , 0.064516 , 5.673229 , 56.732291 , 0.761601 , 7.616007 , 0.036788 , 0.367875 , 0.076641 , 0.061312 , 0.076641 , 0.637650 , 0.061312 , 0.000000 , 1.000000 
14/06/2013 00:00, 1.800000 , 223.983217 , 0.142857 , 0.071429 , 0.064516 , 5.744554 , 57.445541 , 0.771176 , 7.711757 , 0.037250 , 0.372500 , 0.077604 , 0.062083 , 0.077604 , 0.645667 , 0.062083 , 0.000000 , 1.000000 
15/06/2013 00:00, 1.800000 , 224.067196 , 0.142857 , 0.071429 , 0.064516 , 5.815879 , 58.158791 , 0.780751 , 7.807507 , 0.037712 , 0.377125 , 0.078568 , 0.062854 , 0.078568 , 0.653683 , 0.062854 , 0.000000 , 1.000000 
16/06/2013 00:00, 1.800000 , 223.828299 , 0.142857 , 0.071429 , 0.064516 , 5.887204 , 58.872041 , 0.790326 , 7.903257 , 0.038175 , 0.381750 , 0.079531 , 0.063625 , 0.079531 , 0.661700 , 0.063625 , 0.000000 , 1.000000 
17/06/2013 00:00, 1.800000 , 223.158829 , 0.142857 , 0.071429 , 0.064516 , 5.958529 , 59.585291 , 0.799901 , 7.999007 , 0.038638 , 0.386375 , 0.080495 , 0.064396 , 0.080495 , 0.669717 , 0.064396 , 0.000000 , 1.000000 
18/06/2013 00:00, 1.800000 , 223.291657 , 0.142857 , 0.071429 , 0.064516 , 6.029854 , 60.298541 , 0.809476 , 8.094757 , 0.039100 , 0.391000 , 0.081458 , 0.065167 , 0.081458 , 0.677733 , 0.065167 , 0.000000 , 1.000000 
19/06/2013 00:00, 1.800000 , 222.410126 , 0.142857 , 0.071429 , 0.064516 , 6.108890 , 61.088899 , 0.820086 , 8.200858 , 0.039612 , 0.396125 , 0.082526 , 0.066021 , 0.082526 , 0.686617 , 0.066021 , 0.000000 , 1.000000 
20/06/2013 00:00, 1.800000 , 223.609985 , 0.142857 , 0.071429 , 0.064516 , 6.187926 , 61.879257 , 0.830696 , 8.306959 , 0.040125 , 0.401250 , 0.083594 , 0.066875 , 0.083594 , 0.695500 , 0.066875 , 0.000000 , 1.000000 
21/06/2013 00:00, 1.800000 , 224.938495 , 0.142857 , 0.071429 , 0.064516 , 6.266961 , 62.669615 , 0.841306 , 8.413061 , 0.040638 , 0.406375 , 0.084661 , 0.067729 , 0.084661 , 0.704383 , 0.067729 , 0.000000 , 1.000000 
22/06/2013 00:00, 1.800000 , 223.555136 , 0.142857 , 0.071429 , 0.064516 , 6.345997 , 63.459973 , 0.851916 , 8.519162 , 0.041150 , 0.411500 , 0.085729 , 0.068583 , 0.085729 , 0.713267 , 0.068583 , 0.000000 , 1.000000 
23/06/2013 00:00, 1.800000 , 223.259553 , 0.142857 , 0.071429 , 0.064516 , 6.425033 , 64.250331 , 0.862526 , 8.625264 , 0.041663 , 0.416625 , 0.086797 , 0.069437 , 0.086797 , 0.722150 , 0.069437 , 0.000000 , 1.000000 
24/06/2013 00:00, 1.800000 , 224.335593 , 0.142857 , 0.071429 , 0.064516 , 6.504069 , 65.040689 , 0.873136 , 8.731365 , 0.042175 , 0.421750 , 0.087865 , 0.070292 , 0.087865 , 0.731033 , 0.070292 , 0.000000 , 1.000000 
25/06/2013 00:00, 1.800000 , 224.216568 , 0.142857 , 0.071429 , 0.064516 , 6.583105 , 65.831047 , 0.883747 , 8.837466 , 0.042687 , 0.426875 , 0.088932 , 0.071146 , 0.088932 , 0.739917 , 0.071146 , 0.000000 , 1.000000 
26/06/2013 00:00, 1.800000 , 224.486585 , 0.142857 , 0.071429 , 0.064516 , 6.662141 , 66.621405 , 0.894357 , 8.943568 , 0.043200 , 0.432000 , 0.090000 , 0.072000 , 0.090000 , 0.748800 , 0.072000 , 0.000000 , 1.000000 
27/06/2013 00:00, 1.800000 , 224.471170 , 0.142857 , 0.071429 , 0.064516 , 6.741176 , 67.411764 , 0.904967 , 9.049669 , 0.043712 , 0.437125 , 0.091068 , 0.072854 , 0.091068 , 0.757683 , 0.072854 , 0.000000 , 1.000000 
28/06/2013 00:00, 1.800000 , 224.459488 , 0.142857 , 0.071429 , 0.064516 , 6.820212 , 68.202122 , 0.915577 , 9.155770 , 0.044225 , 0.442250 , 0.092135 , 0.073708 , 0.092135 , 0.766567 , 0.073708 , 0.000000 , 1.000000 
29/06/2013 00:00, 1.800000 , 223.654653 , 0.142857 , 0.071429 , 0.064516 , 6.899248 , 68.992480 , 0.926187 , 9.261872 , 0.044737 , 0.447375 , 0.093203 , 0.074562 , 0.093203 , 0.775450 , 0.074562 , 0.000000 , 1.000000 
30/06/2013 00:00, 1.800000 , 223.463184 , 0.142857 , 0.071429 , 0.064516 , 6.978284 , 69.782838 , 0.936797 , 9.367973 , 0.045250 , 0.452500 , 0.094271 , 0.075417 , 0.094271 , 0.784333 , 0.075417 , 0.000000 , 1.000000 
01/07/2013 00:00, 1.800000 , 223.944765 , 0.142857 , 0.071429 , 0.064516 , 7.057320 , 70.573196 , 0.947407 , 9.474074 , 0.045763 , 0.457625 , 0.095339 , 0.076271 , 0.095339 , 0.793217 , 0.076271 , 0.000000 , 1.000000 
02/07/2013 00:00, 1.800000 , 222.294233 , 0.142857 , 0.071429 , 0.064516 , 7.136355 , 71.363554 , 0.958018 , 9.580176 , 0.046275 , 0.462750 , 0.096406 , 0.077125 , 0.096406 , 0.802100 , 0.077125 , 0.000000 , 1.000000 
03/07/2013 00:00, 1.800000 , 222.935970 , 0.142857 , 0.071429 , 0.064516 , 7.215391 , 72.153912 , 0.968628 , 9.686277 , 0.046787 , 0.467875 , 0.097474 , 0.077979 , 0.097474 , 0.810983 , 0.077979 , 0.000000 , 1.000000 
04/07/2013 00:00, 1.800000 , 222.028034 , 0.142857 , 0.071429 , 0.064516 , 7.294427 , 72.944270 , 0.979238 , 9.792378 , 0.047300 , 0.473000 , 0.098542 , 0.078833 , 0.098542 , 0.819867 , 0.078833 , 0.000000 , 1.000000 
05/07/2013 00:00, 1.800000 , 221.861873 , 0.142857 , 0.071429 , 0.064516 , 7.151777 , 71.517770 , 0.960088 , 9.600878 , 0.046375 , 0.463750 , 0.096615 , 0.077292 , 0.096615 , 0.803833 , 0.077292 , 0.000000 , 1.000000 
06/07/2013 00:00, 1.800000 , 221.689518 , 0.142857 , 0.071429 , 0.064516 , 7.009127 , 70.091270 , 0.940938 , 9.409378 , 0.045450 , 0.454500 , 0.094688 , 0.075750 , 0.094688 , 0.787800 , 0.075750 , 0.000000 , 1.000000 
07/07/2013 00:00, 1.800000 , 221.964788 , 0.142857 , 0.071429 , 0.064516 , 6.866477 , 68.664770 , 0.921788 , 9.217878 , 0.044525 , 0.445250 , 0.092760 , 0.074208 , 0.092760 , 0.771767 , 0.074208 , 0.000000 , 1.000000 
08/07/2013 00:00, 1.800000 , 223.793025 , 0.142857 , 0.071429 , 0.064516 , 6.723827 , 67.238270 , 0.902638 , 9.026378 , 0.043600 , 0.436000 , 0.090833 , 0.072667 , 0.090833 , 0.755733 , 0.072667 , 0.000000 , 1.000000 
09/07/2013 00:00, 1.800000 , 224.248510 , 0.142857 , 0.071429 , 0.064516 , 6.581177 , 65.811770 , 0.883488 , 8.834878 , 0.042675 , 0.426750 , 0.088906 , 0.071125 , 0.088906 , 0.739700 , 0.071125 , 0.000000 , 1.000000 
10/07/2013 00:00, 1.800000 , 224.616446 , 0.142857 , 0.071429 , 0.064516 , 6.438527 , 64.385270 , 0.864338 , 8.643378 , 0.041750 , 0.417500 , 0.086979 , 0.069583 , 0.086979 , 0.723667 , 0.069583 , 0.000000 , 1.000000 
11/07/2013 00:00, 1.800000 , 223.974590 , 0.142857 , 0.071429 , 0.064516 , 6.295877 , 62.958770 , 0.845188 , 8.451878 , 0.040825 , 0.408250 , 0.085052 , 0.068042 , 0.085052 , 0.707633 , 0.068042 , 0.000000 , 1.000000 
12/07/2013 00:00, 1.800000 , 222.993368 , 0.142857 , 0.071429 , 0.064516 , 6.153227 , 61.532270 , 0.826038 , 8.260378 , 0.039900 , 0.399000 , 0.083125 , 0.066500 , 0.083125 , 0.691600 , 0.066500 , 0.000000 , 1.000000 
13/07/2013 00:00, 1.800000 , 222.982361 , 0.142857 , 0.071429 , 0.064516 , 6.235154 , 62.351544 , 0.837036 , 8.370361 , 0.040431 , 0.404313 , 0.084232 , 0.067385 , 0.084232 , 0.700808 , 0.067385 , 0.000000 , 1.000000 
14/07/2013 00:00, 1.800000 , 223.083583 , 0.142857 , 0.071429 , 0.064516 , 6.317082 , 63.170818 , 0.848034 , 8.480345 , 0.040962 , 0.409625 , 0.085339 , 0.068271 , 0.085339 , 0.710017 , 0.068271 , 0.000000 , 1.000000 
15/07/2013 00:00, 1.800000 , 222.993174 , 0.142857 , 0.071429 , 0.064516 , 6.399009 , 63.990091 , 0.859033 , 8.590328 , 0.041494 , 0.414938 , 0.086445 , 0.069156 , 0.086445 , 0.719225 , 0.069156 , 0.000000 , 1.000000 
16/07/2013 00:00, 1.800000 , 225.301078 , 0.142857 , 0.071429 , 0.064516 , 6.480936 , 64.809365 , 0.870031 , 8.700311 , 0.042025 , 0.420250 , 0.087552 , 0.070042 , 0.087552 , 0.728433 , 0.070042 , 0.000000 , 1.000000 
17/07/2013 00:00, 1.800000 , 226.016409 , 0.142857 , 0.071429 , 0.064516 , 6.562864 , 65.628639 , 0.881029 , 8.810294 , 0.042556 , 0.425563 , 0.088659 , 0.070927 , 0.088659 , 0.737642 , 0.070927 , 0.000000 , 1.000000 
18/07/2013 00:00, 1.800000 , 226.386732 , 0.142857 , 0.071429 , 0.064516 , 6.644791 , 66.447912 , 0.892028 , 8.920277 , 0.043088 , 0.430875 , 0.089766 , 0.071813 , 0.089766 , 0.746850 , 0.071813 , 0.000000 , 1.000000 
19/07/2013 00:00, 1.800000 , 226.363910 , 0.142857 , 0.071429 , 0.064516 , 6.726719 , 67.267186 , 0.903026 , 9.030260 , 0.043619 , 0.436188 , 0.090872 , 0.072698 , 0.090872 , 0.756058 , 0.072698 , 0.000000 , 1.000000 
20/07/2013 00:00, 1.800000 , 227.570842 , 0.142857 , 0.071429 , 0.064516 , 6.808646 , 68.086459 , 0.914024 , 9.140243 , 0.044150 , 0.441500 , 0.091979 , 0.073583 , 0.091979 , 0.765267 , 0.073583 , 0.000000 , 1.000000 
